es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
👏👏👏👏 esto si es tener un presidente q cuida de su gente!!! Ojalá hubiesen mas como el en el Mundo!!!!!,👏👏👏👏 this is having a president who takes care of his people!!! I wish there were more like him in the world!!!!!,0.8708,positive,102,113,0.9558042390799855,0.110989010989011,0.12977983777520277
"Espectacular , necesitamos 10 cárceles así en colombia , pero de trabajo obligatorio para los privados de la@libertad !! Para así rehabilitarlos !!!","Spectacular, we need 10 prisons like this in Colombia, but compulsory work for the private la@libertad!! In order to rehabilitate them!!!",0.4438,positive,148,137,0.7355989892218039,0.16153846153846155,0.15758980301274622
Aquí necesitamos a ese señor!!,Here we need that man!!,0.0,neutral,30,23,0.5067299262544479,0.031868131868131866,0.025492468134414834
No se pone con tantas vueltas. Así debe ser. 👏👏👏👏👏👏,It is not put with so many laps. So it should be. 👏👏👏👏👏👏,0.0,neutral,51,56,0.5067299262544479,0.054945054945054944,0.06373117033603708
"Una así va armar Petro para los vendedores ambulantes y los uber, Indrive","One like this will put together Petro for street vendors and uber, Indrive",0.3612,positive,73,74,0.6930019081016966,0.07912087912087913,0.08458864426419467
"Esto es un experimento de moneda al aire. ¿Que pasará cuando Bukele no esté? ¿Seguirá el presupuesto para mantener las cárceles y los operativos para que las maras se controlen? ¿O acaso una vez Bukele se baje, la corrupción de siempre los dejará libres… aún más enojados… con sed de venganza… desesperados y con más y mejores relaciones y contactos entre ellos?

Yo aún tengo mis reservas. Si fuera yo, los extraditaría. O de facto los haría material orgánico del bueno para las plantas.","This is a coin toss experiment. What will happen when Bukele is not there? Will the budget continue to maintain the prisons and the operations so that the gangs control themselves? Or perhaps once Bukele gets off, the usual corruption will set them free... even angrier... thirsty for revenge... desperate and with more and better relationships and contacts between them?

I still have my reservations. If it were me, I would extradite them. Or de facto it would make them good organic material for plants.",0.6506,positive,488,506,0.8422464029704502,0.5351648351648352,0.5851680185399768
"Demasiada falta hace en Colombia, una en cada municipio👏","Too much is needed in Colombia, one in each municipality 👏",0.0,neutral,56,58,0.5067299262544479,0.06043956043956044,0.0660486674391657
Mientras tanto en colombia les crean cargos a los mal llamados gestores de paz,"Meanwhile, in Colombia charges are being filed against the so-called peace managers",0.34,positive,78,83,0.6820690010829766,0.08461538461538462,0.09501738122827347
Felicidades señor presidente 🎉🙏desde colombia mi familia te desea muchas bendiciones 🙏 que sea Dios guiando su camino 🙏,Congratulations Mr. President 🎉🙏 from Colombia my family wishes you many blessings 🙏 may God be guiding your path 🙏,0.8779,positive,119,115,0.9594657315249342,0.12967032967032968,0.1320973348783314
Y la de aquí pa' cuando,And the one here for when,0.0,neutral,23,25,0.5067299262544479,0.024175824175824177,0.027809965237543453
Excelente presidente pensando en mejorar la estabilidad de los reclusos cómodos para que rindan también al gobierno,Excellent president thinking of improving the stability of the comfortable inmates so that they also pay to the government,0.8555,positive,115,122,0.9479139807127017,0.12527472527472527,0.14020857473928158
"En colombia Un Asinamiento de más del 120% y ka brillante solución de Petro es despenalizar delitos para que no hayan crímenes ni criminales. Habráse visto tanta desfachatez; hacer de colombia un santuario de delincuentes; donde robar, violar, herir, portar armas, etc, no es delito y por ende no se requiere cárceles. No entiendo al Petro; ahora di creo que tiene problemas con el alcohol","In Colombia, an Asinamiento of more than 120% and Petro's brilliant solution is to decriminalize crimes so that there are no crimes or criminals. You will have seen so much impudence; make Colombia a sanctuary for criminals; where stealing, raping, injuring, carrying weapons, etc., is not a crime and therefore prisons are not required. I don't understand the Petro; now say i think he has a problem with alcohol",-0.9408,negative,389,413,0.021556392140683833,0.42637362637362636,0.4774044032444959
👏👏👏,👏👏👏,0.0,neutral,3,3,0.5067299262544479,0.002197802197802198,0.002317497103128621
El presidente que necesita Colombia,The president that Colombia needs,0.0,neutral,35,33,0.5067299262544479,0.03736263736263736,0.03707995365005794
Jajajajaja aquí los patrocinan y les dan comidita en hotel mamá,Hahahahaha here they promote them and give them food at the hotel mom,0.3818,positive,63,69,0.7036253932236605,0.06813186813186814,0.07879490150637311
Mis respetos por este presidente. 👏👏👏👏👏,My respects for this president. 👏👏👏👏👏,0.3182,positive,39,37,0.6708266721675004,0.041758241758241756,0.04171494785631518
eso sí es saber invertir en la seguridad de los ciudadanos. bien por esa,That is knowing how to invest in the security of citizens. good for that,0.6486,positive,72,72,0.8412149966479294,0.07802197802197802,0.08227114716106605
"Y acá les dan casa por cárcel, o peor serán gestores de paz","And here they give them a house for jail, or worse, they will be peace managers",0.1027,positive,59,79,0.5596926409158888,0.06373626373626375,0.09038238702201622
"Necesitamos 10 o mas de esas en Colombia....👍, haaaa pero no, es mejor dejarlos salir en semana a ""trabajar"", y que paguen la pena solo los sabados y domingos.....🐀","We need 10 or more of these in Colombia....👍, haaaa but no, it's better to let them go out during the week to ""work"", and that they only pay the penalty on Saturdays and Sundays.....🐀",-0.5499,negative,164,183,0.2231447578773657,0.17912087912087912,0.21089223638470453
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
@gustavopetrourrego,@gustavopetrourrego,0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
Aquí 1.000.000 para que sigan delinquiendo 😂😂😂,"Here 1,000,000 to continue committing crimes 😂😂😂",0.0772,positive,46,48,0.5465422103037492,0.04945054945054945,0.054461181923522596
Le pedimos al estado un sistema penal contundente y garante Pero el presidente premia el delito. Aprenda @gustavopetrourrego,We ask the state for a forceful and guarantor penal system But the president rewards crime. Learn @gustavopetrourrego,-0.1531,negative,124,117,0.42777577226548397,0.13516483516483516,0.13441483198146
Ese si sabe para q le dieron esas dos guevas,That one knows why they gave him those two balls,0.0,neutral,44,48,0.5067299262544479,0.04725274725274725,0.054461181923522596
.irntras construye cárceles costosiiima debería construir UNIVERSIDADES para rescatar esos muchachos educación y trabajo es lo que les hace falta que les den facilidades en esto,".Instead of building expensive prisons, you should build UNIVERSITIES to rescue these boys, education and work is what they need to be given facilities in this",0.5106,positive,177,159,0.7700479603939971,0.1934065934065934,0.18308227114716105
Porque no naciste en colombia😔😔,Because you were not born in Colombia 😔😔,0.0,neutral,31,40,0.5067299262544479,0.03296703296703296,0.045191193511008115
@gustavopetrourrego Colombia necesita esto urgente por favor 🙏🙏,@gustavopetrourrego Colombia needs this urgently please 🙏🙏,0.3182,positive,63,58,0.6708266721675004,0.06813186813186814,0.0660486674391657
Gestores de paz,peace managers,0.5423,positive,15,14,0.7863957506059511,0.015384615384615385,0.015063731170336036
🔥👏👏👏👏 mi respeto titán 🫡,🔥👏👏👏👏 my respect titan 🫡,0.4767,positive,24,24,0.7525656232272704,0.025274725274725275,0.026651216685979143
Unas ganas de irme unos años al salvador jajjajaja,A desire to go to Salvador for a few years hahahahaha,0.4019,positive,50,53,0.713991026764994,0.05384615384615384,0.06025492468134415
"Lo que hace el presidente del salvador es cambio, con acciones, sin parloteo, populismo, así se construye el cambio; no cómo el de Colombia que a punto de populista, propuesta al estilo representante de colegio, el cambio no se da por estar en twitter todo el día, el cambio se da con acciones concretas.","What the president of El Salvador does is change, with actions, without chatter, populism, that is how change is built; not like the one in Colombia that is on the verge of populist, proposed in the style of a school representative, change does not occur by being on twitter all day, change occurs with concrete actions.",-0.2755,negative,304,320,0.36465370532721364,0.33296703296703295,0.36964078794901506
Un país serio !,A serious country!,-0.1511,negative,15,18,0.4288071785880047,0.015384615384615385,0.01969872537659328
👏,👏,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
Y porque no hay un BUKELE en COLOMBIA...😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,And why isn't there a BUKELE in COLOMBIA...,0.0,neutral,62,43,0.5067299262544479,0.06703296703296703,0.04866743916570104
"Vente para colombia, te prometo q te hago campaña.","Come to Colombia, I promise you that I will campaign for you.",0.3182,positive,50,61,0.6708266721675004,0.05384615384615384,0.06952491309385864
Y aquí los premian,And here they are rewarded,0.4939,positive,18,26,0.7614357176009489,0.01868131868131868,0.028968713789107765
Y aqui los premian,And here they are rewarded,0.4939,positive,18,26,0.7614357176009489,0.01868131868131868,0.028968713789107765
Los sacan y salen a seguir cometiendo delitos. Como el tipo que no debió salir de prisión nunca y que asesinó a la menor de edad... La justicia en este país es nauseabunda,They take them out and go out to continue committing crimes. Like the guy who should never have been released from prison and who murdered the minor... Justice in this country is nauseating,-0.3612,negative,171,189,0.3204579444071992,0.18681318681318682,0.21784472769409038
Y aquí dizque liberándolos por la “paz total”. 😢,And here he claims to be freeing them for “total peace”. 😢,0.4767,positive,48,58,0.7525656232272704,0.051648351648351645,0.0660486674391657
Es dictadura pero muy buena,It's dictatorship but very good,0.6474,positive,27,31,0.840596152854417,0.02857142857142857,0.03476245654692932
Supuestamente esa es la cárcel más grande de Latam,Supposedly that is the biggest jail in Latam,0.0,neutral,50,44,0.5067299262544479,0.05384615384615384,0.04982618771726535
Es mucho pedir un presidente así para cada país de latinoamerica? 🙏🏻🥲,Is it too much to ask for a president like this for each Latin American country? 🙏🏻🥲,0.3612,positive,69,84,0.6930019081016966,0.07472527472527472,0.09617612977983778
Lleven al negro over a esa cárcel y el man no se como hace pero se comunica😂,Take the black over to that jail and I don't know how he does it but he communicates😂,0.0,neutral,76,85,0.5067299262544479,0.08241758241758242,0.09733487833140209
Excelente,Great,0.6249,positive,9,5,0.8289928317260584,0.008791208791208791,0.004634994206257242
"Y los derechos humanos? Bien, gracias. Me imagino al uribestialismo idolatrando a este payaso. Por cierto, cómo le estará yendo con las criptos?🫣","And human rights? Well thanks. I imagine uribestialism idolizing this clown. By the way, how are you doing with crypto?🫣",0.6553,positive,145,120,0.8446702078283739,0.15824175824175823,0.13789107763615296
Y el mesías dando plata y tratar de sacarlo,And the messiah giving money and trying to get it out,0.34,positive,43,53,0.6820690010829766,0.04615384615384615,0.06025492468134415
Sería bueno que tengas granjas productivas y trabajen y cuando salgan se integren a la sociedad,It would be good if you have productive farms and they work and when they leave they integrate into society,0.4019,positive,95,107,0.713991026764994,0.1032967032967033,0.12282734646581692
Y aquí los premian con 800,And here they reward them with 800,0.5719,positive,26,34,0.8016605641792584,0.027472527472527472,0.038238702201622246
Y en colombia tantos y años y es una buena pregunta porque no se mejoran las prisiones y se hacen unas más ?,"And in Colombia so many and years and it's a good question, why aren't the prisons improved and some more built?",0.089,positive,108,112,0.5526275076066216,0.11758241758241758,0.12862108922363846
Pero ese señor si tiene los pantalones bien amarrados,But that gentleman does have his pants tied well,0.3919,positive,53,48,0.7088339951523903,0.05714285714285714,0.054461181923522596
Así es que es 👏🏼👏🏼👏🏼👏🏼,That's how it is 👏🏼👏🏼👏🏼👏🏼,0.0,neutral,22,25,0.5067299262544479,0.023076923076923078,0.027809965237543453
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
